politician_name,revision_id
Jibrin Ndagi Baba,1250408724
Kande Balarabe,1233724373
Michael Opeyemi Bamidele,1248817751
Musa Babayo,1181607116
Yusuf Datti Baba-Ahmed,1242968401
Adebayo Johnson Bankole,1200803605
Ahmadu Bello,1246222626
Ajibola Basiru,1234051957
Babajimi Adegoke Benson,1246220576
Bisayo Busari-Akinnadeju,1224270625
Dele Belgore,1190984573
Mohammed Barkindo,1243329720
Mohammed Bello-Koko,1234143023
Richard Bamisile,1177423765
Sanusi Ado Bayero,1226682853
Ahmed Musa Dangiwa,1200817722
Alhaji Hassan Dalhat,1041777508
Anamero Sunday Dekeri,1247119892
Bunmi Dipo Salami,1232995202
David Dafinone,1249772100
Dipo Dina,1202540135
Ibrahim Abdullahi Danbaba,1246598552
Ibrahim Mohammed Bomai,1248720028
Rukayya Dawayya,1246220020
Tonto Dikeh,1246220034
Alex Egbona,1238986408
Alex Ekwueme,1249045033
Chris Ekiyor,1213553243
David Edevbie,1249043995
Donald Ojogo,1250250353
Ekperikpe Ekpo,1249260265
Owoidighe Ekpoatai,1236704701
Usman Mamman Durkwa,1197400198
Yul Edochie,1249801645
Ayo Fasanmi,1247053005
Ayo Fayose,1248860898
Babatunde Fowler,1188312683
Effiong Okon Eyo,1179809941
Femi Falana,1250200022
Francis Adenigba Fadahunsi,1158624834
Ken Erics,1251135290
Love Ezema,1221676650
Tunde Eso,1186199883
Uzoma Emenike,1250224226
Abdullahi Abubakar Gumel,1250601261
Abdullahi Idris Garba,1185669268
Alabo Dakorinama George-Kelly,1216045204
Boma Goodhead,1206181815
Cyril Godwin Hart,1241090533
Hadi Sirika,1240578422
Hamisu Musa,1240396139
Herman Hembe,1149491450
Ismaila Isa Funtua,1218160379
Zakariyau Galadima,1246948271
Akanu Ibiam,1233279599
Alvan Ikoku,1227608910
Dele Gboluga Ikengboju,1236563572
Eric Kelechi Igwe,1225736304
Gregory Ibe,1245461287
Humphrey Omo-Osagie,1144218043
Ibrahim Tako,1246222619
Nkechi Ikpeazu,1235151881
S.G. Ikoku,1140523065
Terkimbi Ikyange,1202786191
Christopher Imumolen,1220771535
Ibrahim Usman Jibril,1250601270
Joseph Itotoh,1140514519
Manasseh Daniel Jatau,1238159613
Mercy Johnson,1250924023
Modupe Irele,1193042351
Neda Imasuen,1246220457
Osaigbovo Iyoha,1232541045
Rafiu Jafojo,1246220604
Sunday Iyahen,1243726078
Ahmad Babba Kaita,1250601354
Alex Kadiri,1250590242
Ayodeji Karim,1235211765
Balarabe Shehu Kakale,1246220838
Dauda Kako Are,1165025935
Idris Garba Kareka,1243414573
Khalil Halilu,1230812938
Kingsley Kuku,1232901103
Mariam Yalwaji Katagum,1222702415
Onwuka Kalu,1219858469
Abba Kyari,1248451106
Abdulkadir Kure,1249044878
Ahmed Kusamotu,1221714733
Albert Legogie,1175840512
Ibrahim Aminu Kurami,1223117994
Isaac Kwallu,1246139130
Khamisu Ahmed Mailantarki,1153781449
Michael Kwanashie,1246565093
Salisu Abubakar Maikasuwa,1246234621
Titilayo Laoye-Tomori,1246888806
Ahmed Marafa,1249041342
Badiyya Hassan Mashi,1241297432
Danladi Mohammed,1118324123
Fati Muhammad,1246220058
Ibrahim Makama Misau,1251041715
Janet Nwadiogo Mokelu,1057572468
Louis Mbanefo,1246222636
Mohammed Sani Idriss,1211656983
Sebastian Okechukwu Mezu,1164841567
Zubby Michael,1249961006
Ajuri Ngelale,1246148444
Blessing Nwagba,1180361858
Frank Nneji,1221528261
Justin Nnorom,1210096515
Muhammad Mamman Nami,1200771302
Saliu Mustapha,1250321633
Suleiman Oba Nimota,1147339670
Sunusi Musa,1214808205
Uchechukwu Nnam-Obi,1242953473
Umar Namadi,1250601272
Bernard Odoh,1246220787
Chigozie Ogbu,1241972007
Dozie Nwankwo,1216142634
Gaius Obaseki,1238316276
Godwin Ogbaga,1249702099
Nnia Nwodo,1248330373
Oba C. D. Akran,1140518309
Osita Ogbu,1249458548
Patrick Obahiagbon,1191433333
Peter Odey,1249042317
Abubakar Sadiku Ohere,1250563956
Chris Ogiemwonyi,1188502780
Clem Ohameze,1246220069
Daniel Okungbowa,1246220482
Doyin Okupe,1247060831
Edward Ikem Okeke,1141350487
J. O. J. Okezie,1246965044
Kenneth Okonkwo,1246220072
Samson Okwu,1159264529
Sinatu Ojikutu,1140522870
Adedayo Omolafe,1177285621
Alabi Hassan Olajoku,1169612000
Ali Olanusi,1158721985
D. K. Onwenu,1243230589
Emmanuel Onwe,1244578373
Evelyn Omavowan Oboro,1241784585
Folake Olunloyo,1245626495
Funmilayo Olayinka,1230459371
Nkeiruka Onyejeocha,1177240756
Raheem Olawuyi,1140522153
Amal Pepple,1228528579
Dikko Umar Radda,1251105176
Gbadebo Rhodes-Vivour,1245870190
Gboyega Oyetola,1246797559
Kayode Otitoju,1250590195
Luqman Oyebisi Ilaka,1243032430
Prince B.B Apugo,1246487385
Rufai Hanga,1242932427
Saheed Popoola,1211497548
Wenike Opurum Briggs,1250419442
Bamidele Salam,1240825566
Garba Shehu,1250601333
Iziaq Adekunle Salako,1246732640
Mamman Shata,1227339915
Mustapha Baba Shehuri,1244587845
Olusola Saraki,1249041363
Sanusi Ohiare,1215474601
Terhemba Shija,1140522160
Thompson Salubi,1207104477
Yabagi Sani,1249041750
Abubakar Y. Suleiman,1248763179
Ibrahim Tahir,1248763321
Kunle Soname,1220848508
Moses Shipi,1186613019
Nkiru Sylvanus,1246220078
Olaokun Soyinka,1248925413
Omoyele Sowore treason charges,1248583203
Oshodi Tapa,1216657149
Otunba Fatai Sowemimo,1220229522
Sunday Cyriacus Umeha,1247120279
Bob-Manuel Udokwu,1246468161
Bridget Twar,1149479906
Charles Udoh,1250273545
Ifeanyi Uchendu,1229889299
Laz Unaogu,1250550076
S. K. E. Udeh-Okoye,1136131935
Titus Uba,1246627224
Tomiwa Aladekomo,1247119888
Ugorji Okechuwu Ugorji,1247120199
Usman Bello Kumo,1173985656
Abdullahi Wuse,1140523031
Adolphus Wabara,1248909385
Ebikabowei Victor-Ben,1207390094
Ezekiel Warigbani,1245604782
Francis E. Waive,1226013667
John Wash Pam,1227314171
Mariatu Bala Usman,1192201627
Maryam Uwais,1242701558
Musa Usman,1178635537
Wale Oladipo,1224493610
Alidou Barkire,1241584739
Amina Zakari,1151698875
Binos Dauda Yaroe,1226318030
Mohamed Akotey,1191924002
Oumar Ba,1177650193
Saleh Shehu Yipmong,1201221700
Yahaya Madawaki,1229838076
Yakubu Umar Barde,1216648097
Yusuf Adamu Gagdi,1236859640
Yusuf Buba Yakub,1251096872
Abdoulkarim Goukoye,1167401003
Boubacar Hama Beidi,1240799135
Issoufou Saidou-Djermakoye,1177650722
Mano Dayak,1241601548
Moussa Moumouni Djermakoye,1227768407
Souleymane Ly,1231188815
Djibo Yacouba,1238216072
Einar Thambarskelfir,1145167838
Mohammed bin Said bin Khalfan Al Mamari,1241252689
Saeed bin Hamoud bin Saeed al Maawali,1241250370
Salem bin Mohammed Al Mahrouqi,1248129143
Salim bin Nasir bin Said Al Aufi,1241251699
Saud bin Hamoud bin Ahmed Al Habsi,1241249063
Yacouba Sido,1177650740
Khalfan bin Saeed bin Mubarak al-Shueili,1241250091
Khalid Al Mawali,1248475848
Khalid bin Hilal Al Busaidi,1241131635
Mahad Said Baawain,1241251598
Moosa AbdulRahman Hassan,1216573194
Qais Mohammed Al Yousef,1249877304
Said bin Mohammed bin Ahmed Al Saqri,1241250445
Yusuf bin Alawi bin Abdullah,1245440780
Abdullah Al Saidi,1241135391
Fahr bin Taimur,1250254789
Hilal Al Sarmi,1250016264
Jamil Ahmed,1222869680
Kamruddin Ahmed,1230198799
Mufti Abdullah,1127228239
Shihab bin Tariq,1249749949
Sultan bin Salem al-Habsi,1241135173
Ali Gul Sangi,1250508881
Chaudhry Abdul Rehman Khan,1224955194
Dewan Taimur Raja Chowdhury,1232078838
Ghulam Mohammed Baloch,1244647456
Mafiz Ali Chowdhury,1243860644
Master Taj-ud-Din Ansari,1179026554
Qazi Khalid Ali,1211047318
Shah Nawaz Bhutto,1248945428
Syed Ata-ul-Muhaimin Bukhari,1185328707
Abdul Ghafoor Khan Durrani,1212854333
Ahmed E. H. Jaffer,1243671555
Anwar Ali Hyder,1249769516
Mufti Jafar Hussain,1221486932
Muhammad Ishaq Khattak,1196215565
Nazo Dharejo,1249869096
Syed Shamsul Hasan,1232614245
Zahur Ahmad Chowdhury,1243860749
Zulfiqar Halepoto,1184354734
Amir Habibullah Khan Saadi,1224530956
Hamid Javaid,1218766989
Hyder Bux Jatoi,1250596353
Jamal Kakakhel,1081294446
Kazi Abdul Kader,1245483033
Mehrumal Jagwani,1211576717
Mian Muhibullah Kakakhel,1208795096
Niat Qabool Hayat Kakakhel,1242087910
Rustam Jamali,1248938217
Syed Kamal,1243664924
Khan Muhammad Khan,1232010425
Malik Allahyar Khan,1233679331
Mir Dariya Khan Khoso,1213788166
Omar Asghar Khan,1219831535
Rana Khudadad Khan,1220777640
Rao Muhammad Afzal Khan,1220862871
Shahal Khan Khoso,1187604501
Tufail Ahmad Khan,1232902796
Wajih-uz-Zaman Khan,1236054107
Abdul Aziz Kurd,1235267463
Balach Marri,1249885794
Dodo Maheri,1063428037
Fakir Abdul Mannan,1246008163
Inayatullah Khan Mashriqi,1248974565
Khalid Mansoor,1152793398
Mumtaz Hasan Kizilbash,1108260069
Naseer Khan Khoso,1229384884
Sheikh Manzar Masaud,1192587565
Zahoor Hussain Khoso,1200588895
Ali Khan Masood,1250589699
Haji Omar,1138121635
Maulana Bashir Ahmad Sialvi,1243072391
Mir Hasem Ali,1237286854
Muhammad Aslam Butt,1243764046
Nepal Nag,1246482846
Salim Jan Khan Mazari,1141279171
Syed Nazrul Islam,1249862957
Syed Sajid Ali Naqvi,1244210224
Tofazzal Hossain Manik Miah,1235606534
Chaudhry Muhammad Riaz,1249717582
Hafiz Saeed,1250457255
Muhammad Saifullah,1074313192
Sagheer Ahmad,1248056932
Saifullah Khan Paracha,1245829825
Saleem Khursheed Khokhar,1142155683
Sheikh Tariq Rasheed,1174047230
Syed Ali Qutab Shah Rizvi,957488901
Syed Nasir Ali Rizvi,1230227995
Khwaja Qamar ul Din Sialvi,1228728991
Mian Muhammad Shahnawaz,1214592851
Moni Singh,1245361837
Nawab Muhammad Khan Shahwani,1218353398
Pir Syed Mohammad Yaqoob Shah,1243072733
Riffat Akbar Swati,1158294939
Seth Sukhdev,1184723748
Shaikh Abdul Majeed Sindhi,1239051676
Shamsul Huq,1242147282
Zulfiqar Shah,1247169926
Fazaldad Wahla,1195142583
Habibullah Khan Tarin,1243399293
Jahan Zeb of Swat,1230027776
Kh. Abdul Samad Wani,1210469595
Mir Thebo,1245672846
Mohammed Yahya,1214335942
Syed Muhammad Dehlavi,1211727041
Ubaidur Rahman Zia,1234231348
Zille Huma Usman,1250739570
Abdelrahman al-Dajani,1244326603
Abdul-Ghani Al-Karmi,1242435573
Abu Omar Hassan,1249128280
Fouad Bseiso,1150980915
Ibrahim Abu-Lughod,1183991193
Mohammad Barghouti,1237838783
Omar Barghouti,1251159097
Salah al-Bardawil,1237818280
Ziad Abu Ein,1249943445
Ahmad Agha Duzdar,1243507818
Amin Abd al-Hadi,1242026041
Aref al-Dajani,1242025925
Fadi al-Hadami,1250904504
Faidi al-Alami,1242026097
Ghazi Hamad,1248646565
Osama Hamdan,1251004664
Samir Abu Eisheh,1187367785
Sulayman Al-Taji Faruqi,1247826532
Zaki al-Ghul,1175802577
Ahmed Hilmi Pasha,1249983397
Amin al-Husseini,1240504249
Hajj Essa Hamed,1163844068
Hussam ad-Din Jarallah,1242025822
Jamil Mezher,1242788590
Muhammad Nimr al-Hawari,1233181500
Musa al-Husayni,1239246704
Ramiz Jaraisy,1242026198
Salim al-Husayni,1242025951
Yahya Hammuda,1245328118
Ahmed Khalidi,1184254007
Isra al-Modallal,1211862876
Khaled Aref,1242025839
Majdi Khaldi,1176162219
Majdi al-Saleh,1245493417
Musa Faidi al-Alami,1243507861
Osama Mazini,1237977575
Raghib al-Nashashibi,1249734328
Ruhi Khalidi,1250320337
Walid Muaqqat,1242026384
Abd al-Sattar Qasim,1189278545
Abdel Hafiz Nofal,1197647604
Abdullah Rimawi,1248662982
Ibrahim Nassar,1242026183
Jibril Rajoub,1242906842
Kassim Rimawi,1245154719
Nabil Abu Rudeineh,1233713068
Nizar Awadallah,1247165748
Osama Al Saadawi,1242025783
Wajeeh Qassim,1242025811
Abbas Zaki,1250385725
Adel Zawati,1233403898
Ahmad Shukeiri,1244906850
Azzam Shawwa,1179943461
Hikmat Zaid,1249317579
Mohammad Shtayyeh,1244378815
Raed Salah,1242629866
Ziad Al-Zaza,1149337843
Carlos Afu,1179631463
Crispiano Adames,1179986072
Edison Broce,1199618114
Harmodio Arias Cerjack,1112715613
Marco Ameglio,1009675699
Tawfiq Ziad,1237270006
Antonio Dominguez Richa,1217671448
Carlos Duque,1246053940
Enrique Geenzier,1247457080
Francisco Vicente de la Espriella,931641150
Gil Colunje,1210905449
Julio Linares,1190557033
Marcos Justine,1216597310
Ricardo Lombana,1232490398
Alex Anisi,904399990
Esther Neira de Calvo,1243597671
Manuel Noriega,1245953059
Victoriano Lorenzo,1229001493
Abba Bina,1214592995
Alexis Sarei,1242812265
Ben Micah,1213179640
Bernardino Cano Radil,1098691192
Cherubim Dambui,1171166173
Francis Ona,1243428822
Moses Maladina,1242121940
Noah Musingku,1242740358
Peter Tsiamalili,1250770249
Amilcar Ferreira,1234894290
Juan Carlos Da Costa,1235699389
Lalo Gomes,1245142692
Mario Ferreiro,1231919161
Ticio Escobar,1231524781
Domingo Gribeo,1172000080
Marcial Samaniego,1239630218
Silvio Ovelar,1242348914
Walter Harms,1245142840
Alfonso Barrantes,1246360905
Carlos Arana,1246359867
Ezequiel Ataucusi,1246358888
Fausto Alvarado,1246361641
Marcial Ayaipoma,1246361663
Marcos Zeida,1177716891
Nelson Chui,1246359401
Pedro Angulo Arana,1246359023
Roger Amuruz,1231916441
Susana Baca,1240385865
Jorge Basadre,1244724603
Rogelio Canches,1225777652
Ciro Castillo Rojo,1246359132
Hildebrando Fuentes,1231617337
Luis A. Eguiguren,1246360951
Manuel Cipriano Dulanto,1225786332
Antonio Huachaca,1208241604
Carlos Gamarra Ugaz,1097472740
Fernando Herrera Mamani,1246358822
Nadine Heredia,1246361479
Rafael Arcangel Avalos Garcia,1246360477
Richard Hancco,1232445054
Ronald Gamarra Herrera,1247351339
Luis Felipe de Las Casas Grieve,1246359746
Nieves Limachi,1246358938
Oscar Mollohuanca,1212494983
Pedro Mas,1191894630
Santiago Manuin Valera,1225804950
Jorge Polar,1225819758
Luis Nava Guibert,1245418844
Enrique Valderrama,1250393333
Manuel Tovar y Chamorro,1245682396
Mario Vargas Llosa,1246698752
Miguel Romero Sotelo,1250250117
Miguel Rosas,1010787172
Claudio Zolla,1246361993
Count Kasimir Felix Badeni,1247679202
Federico Villarreal,1231617134
Franciszek Bajorek,1242470999
Szymon Askenazy,1192482735
Victor Alter,1168282047
Wojciech Bakun,1233129398
Andrzej Bondarewski,1245228940
Bartosz Pastuszka,1249155890
Jolanta Banach,1243636445
Mateusz Berger,1213472678
Stefan Bobrowski,1249611620
Adolf Ciborowski,1218534256
Andrzej Butra,1247358928
Florian Ceynowa,1232447067
Franciszek Bujak,1248050516
Jan Chryzostom Czapski,1185774040
Henryk Dziewior,1188396388
Jerzy Derkacz,1101737672
Jerzy Dietl,1102717331
Lech Dymarski,1226772725
Piotr Feliks,1072834360
Robert Draba,1194123859
Tadeusz Ferenc,1171893190
Agaton Giller,1220667014
Andrzej Gwiazda,1138768795
Emeryk August Hutten-Czapski,1246364394
Franciszek Ksawery Godebski,1223761067
Jan Klimek,1150057800
Julian Klaczko,1193917777
Karol Kniaziewicz,1231552107
Kazimierz Karwowski,1081490952
Maksymilian Jackowski,1217070573
Zenon Klemensiewicz,1242881006
Antoni Kraszewski,1064004741
Eryk Kurnatowski,1137544529
Janusz Komender,1215847977
Jerzy Karol Kurnatowski,1224303564
Jerzy Kulczycki,1247591673
Karol Kuryluk,1200105875
Henryk Lipszyc,1133210006
Isaac Lewin,1236772917
Jerzy Jan Lerski,1181090239
Karol Libelt,1232447072
Tadeusz Lewandowski,1218715295
Andrzej Niegolewski,1250764155
Kazimierz Narutowicz,1238622294
Liliya Moshechkova,1245229052
Marcin Maranda,1147803226
Marian Moszoro,1191678421
Szymon Niemiec,1247353227
Tadeusz Mostowski,1240567544
Antoni Jan Ostrowski,1063975014
Bonawentura Niemojowski,1246389291
Grzegorz Piechowiak,1069129905
Henryk Ostrowski,1098283125
Jerzy Nos,1217940743
Juliusz Nowina-Sokolnicki,1236944297
Rudolf Paszek,1194017871
Wincenty Niemojowski,1227716829
Antoni Rajkiewicz,1245791138
Dominik Potocki,1245668822
Edward Pomorski,1148991951
Gustaw Przeczek,1245986279
Ignacy Potocki,1240698744
Karol Dominik Przezdziecki,1226787011
Kazimierz Pietkiewicz,1181733030
Adam Ronikier,1235389212
Aleksander Antoni Sapieha,1197150501
Jerzy Rutkowski,1223944550
Lew Rywin,1219057658
Tadeusz Romer,1249165306
Filip Schleicher,1229803767
Florian Stablewski,1145554330
Krzysztof Smela,996003859
Miriam Shaded,1244978770
Sieciech,1197260541
Skarbimir,1029938740
Edward Szczepanik,1247954033
Jan Suchorzewski,1145089938
Tadeusz Szelachowski,1207788848
Wilhelm Szewczyk,1250768947
Zbigniew Stonoga,1246578638
Andrzej Tomaszewicz,1225422670
Andrzej Towpik,1106042651
Jerzy Szteliga,1188391904
Ozjasz Thon,1184339558
Andrzej Artur Zamoyski,1209723365
Antin Vasynchuk,1178125529
Henryk Wujec,1227065768
Kazimierz Tyszka,1183807619
Piotr Uszok,1214497427
Tadeusz Trzmiel,867840089
Alfons Zgrzebniok,1112949960
Ferdynand Zarzycki,1218849636
Albino Aroso,965663617
Ana Paula Martins,1243011550
Helena Carreiras,1240227401
Diogo de Castro,1241073675
Francisco Manuel Homem Cristo,1242707017
Joana Amaral Dias,1243626811
Azedo Gneco,1180316635
Isaltino Morais,1243622555
Isilda Gomes,1235572294
Manuel Frasquilho,1143138636
Jorge Jardim,1249374119
Manuel Magno,1227271357
Martim Pires Machado,1229537850
Paulo Lowndes Marques,1248037277
Ricardo Baptista Leite,1241404614
Eduardo Oliveira e Sousa,1226584293
Francisco Pereira de Moura,1206537807
Henrique Neto,1249374527
Manuel Martins Manso,1013841485
Rui Moreira,1249176751
Alexandre Martins Pamplona Ramos,1074816304
Jaime Nogueira Pinto,1216910186
Joaquim Heliodoro da Cunha Rivara,1233297849
Rui Cristina,1225503141
Walter Rosa,1250504429
Ahmed bin Muhammed Al Thani,1215410563
Joaquim Vairinhos,1218102681
Marta Temido,1243011196
Mouzinho da Silveira,1205328972
Vasco Becker-Weinberg,1229931064
Abdul Aziz Bin Khalid Al-Ghanim,1209227067
Abdul Rahman bin Hamad Al Attiyah,1245069557
Aleksandr Aleksandrovich Bublikov,1242434469
Hamad bin Jabor Al Thani,1242784405
Pyotr Aksyonov,1179750634
Salau Aliyev,1211048885
Sergey Abisov,1236963594
Valeev Fales Ahatovich,1195648751
Yury Afanasyev,1174552950
Alexander Bekovich-Cherkassky,1249853665
Andrey Belyaninov,1248097063
Bogdan Belsky,1235198980
Marat Baglai,1232341984
Mikhail Barsukov,1243512827
Mikhail Batin,1235956570
Odes Baysultanov,1227877985
Oleg Belozyorov,1250005895
Pavel Astakhov,1221607645
Viktor Anpilov,1248959632
Alexander Bortnikov,1249066944
Anatoly Bykov,1247843536
Anton Budilovich,1241912442
Ivan Besedin,1248500850
Joaquim Crima,1242967408
Nikolay Bogachyov,1248095984
Pavel Borodin,1241552144
Sergey Chebotaryov,1248658201
Sergey Chemezov,1249801811
Vladimir Chernukhin,1227952245
Abdul-Kerim Edilov,1218644829
Andrey Derevyankin,1225586422
Boris Furmanov,1096031779
Dmitry Grigorenko,1236253841
Geydar Dzhemal,1230275006
Konstantin Dyulgerov,1248487195
Roman Dmitriyev,1224580022
Vladimir Efimov,1249574679
Vladislav Grib,1067568226
Alexander Grigoryev,1192660288
Gennady Kazmin,1247505540
Grigory Isayev,1221634000
Leonid Ivashov,1209855248
Nikita Isaev,1203186601
Ruslan Khasbulatov,1246697244
Vladimir Gusinsky,1250225867
Vyacheslav Khizhnyakov,1197254982
Andrei Klepach,1248592965
Andrey Korotkov,1203823318
Daniil Konstantinov,1246620191
Gennady Konyakhin,1113703725
Konstantin Kosiakin,1245618968
Konstantin Oberuchev,1243416037
Mikhail Kovalchuk,1175060112
Pshemakho Kotsev,1250357451
Valentin Korabelnikov,1243587448
Adilgerei Magomedtagirov,1250125510
Alexey Limanzo,1232122152
Gennady Lebedev,1158618021
German Kuznetsov,1243509658
Igor Levitin,1243504922
Maxim Ksenzov,1234663795
Mikhail Sergeevich Kuznetsov,1230685711
Sergei Kukharenko,981865833
Vladimir Kvachkov,1232950617
Aleksandr Matovnikov,1250198315
Alexander Sergeyevich Makarov,1171644418
Evgeny Markin,1247738446
Konstantin Malofeev,1245412090
Mahammadtaghi Aliyev,1246567550
Viktoriya Mitina,1152210619
Yevgeny Miller,1248317099
Kongar-ool Ondar,1250832178
Mikhail Oseevsky,1150110632
Mikhail Pakhomov,1080823535
Muslim Khuchiev,1248224290
Valery Nazarov,1152212711
Yevgeny Murov,1226607089
Yuriy Molchanov,1214463635
Alexey Pleshakov,1158232091
Anatoly Popov,1220415963
Andrey Podavalov,1197255313
Konstantin Polezhayev,1243514436
Sergey Ochurdyapov,1230123216
Valery Saykin,1232295149
Viktor Rashnikov,1225909403
Vladimir Samozhenkov,1194226810
Yevgeny Shaposhnikov,1245834317
Yury Semyonov,1228650556
Aleksandr Shlyakhturov,1225906656
Aleksandr Surat,1207744067
Alexander Shkurko,1203800155
Alexander Tarasov,1242552236
Evgeny Shkolov,1236475217
Konstantin Surikov,1213491122
Sergei Storchak,1152406729
Yevgeny Solntsev,1241052040
Aleksandr Verkhovsky,1232801958
Dimitry Vasiliev,1171387268
Lola Voronina,1163661885
Oleg Vyugin,1206190790
Sergei Tiulpanov,1219968086
Sergey Tsoy,1216160746
Sergey Verlin,1156541234
Stanislav Voskresensky,1250005669
Vasily Yakemenko,1248915061
Alexandre Lyambabaje,1170468510
Emmanuel Havugimana,1228471757
Fulgence Nsengiyumva,1219242575
Jacques Bihozagara,1140307476
Jean-Marie Vianney Gatabazi,1226804014
Patrick Karegeya,1245586717
Thomas Nahimana,1235038071
Vadim Zagladin,1238081098
Valery Zorkin,1246990507
Yury Zaostrovtsev,1246393275
Bernard Ntaganda,1230534850
Dancilla Nyirarugero,1168220939
Fatuma Ndangiza,1215115865
Jean de Dieu Rurangirwa,1183647425
Manasseh Nshuti,1235371819
Protais Zigiranyirazo,1144520217
Robelto Hector,1176972122
Tharcisse Renzaho,1103863452
Valerie Nyirahabineza,1230744729
Alphonso Theodore Roberts,1198974259
Benarva Browne,1176248040
Eustace John,1214783253
Gertrude Protain,1231988546
Henry Giraudy,1242478868
Hilford Deterville,1239360930
Kenneth John,1177305044
Ricky Skerritt,1250318110
Shirley Skerrit-Andrew,1176970119
Carmen Elena Figueroa,1182289482
Ernesto Antonio Claramount Roseville,1232852938
Fabio Castillo Figueroa,1209426449
Mario Antonio Andino,1171961571
Reinaldo Carballo,1245814863
Eeileen Romero,1231944785
Hugo Lindo,1236826343
Guillermo Ungo,1209426341
Juan Vicente Villacorta,1232029588
Le Mamea Matatumua Ata,1244204310
Sua Rimoni Ah Chong,1244197213
Xavier Zablah Bukele,1241139820
Abdullatif bin Abdulaziz Al-Sheikh,1247311135
Dahham ibn Dawwas,1249476465
Lauaki Namulauulu Mamoe,1229475887
Tamaseu Leni Warren,1244203194
Alioune Diop,1233027724
Armand-Pierre Angrand,1061043624
Cheikh Abdoul Khadre Cissokho,1226291269
Karamba Diaby,1248936838
Landing Badji,1221300359
Modou Dia,1093235453
Youssou Diagne,1122757499
Abbas Gueye,1187261448
Abdoul Aziz Mbaye,1167669897
Amadou Mame Diop,1247447514
Cheikh Sadibou Fall,1128458376
Louis Le Gros,1183769164
Makhtar Diop,1243625708
Ngalandou Diouf,1244200749
Alioune Sarr,1131649220
Assane Seck,1243288959
Fatimata Seye Sylla,1199198709
Khalilou Sall,1109928120
Louis Jacques Senghor,1093235015
Mamadou Bamba Ndiaye,1180233069
Ndioro Ndiaye,1229876012
Penda Mbow,1152886496
Ljiljana Beronja,1215345234
Moustapha Sourang,1229875469
Panta Lunjevica,1249895893
Mirko Tepavac,1243511560
Jovan Valenta,1147361812
Arnold Jonathan Bishop-Gooding,1248518628
Charles Bastienne,1076671631
Christopher Okoro Cole,1242261320
Didier Dogley,1236082048
Errol Fonseka,1235434444
Joel Morgan,1190556649
John Amadu Bangura,1242154948
Moinina Fofana,1150967706
Satya Naidu,1242656872
Wallace Cosgrow,1208919956
Alie Badara Mansaray,1158873914
Danda Mohamed Kondeh,1229753869
Henry Josiah Lightfoot Boston,1242154971
Henry M. Joko-Smart,1236239051
Henry O. Macauley,1229932778
Mohamed Wurie Jalloh,1230927199
Momoh Gulama,949562875
Sheik-Umarr Mikailu Jah,1245194292
Yahya Kanu,1229494641
Alpha Timbo,971644466
Andrew Kuan,1173399298
Bai Kelfa Sankoh,1163409287
Lim Han Hoe,1162078233
Mohamed Kamarainba Mansaray,1105894039
Nancy Steele,1138409597
Solomon Musa,1078399680
Tinga Seisay,1227392405
Valentine Strasser,1213633579
Ooi Boon Ewe,1246674872
Rajabali Jumabhoy,1225577335
Rudolf Filkus,1165978468
Ivan Hopta,1172531464
Ivan Lesay,1224200607
Jozef Miloslav Hurban,1240752033
Gabriel Palacka,1230180954
Ivan Lexa,1230180928
Jozef Pribilinec,1230117870
8th National Assembly of Slovenia,1249160149
Joseph Emanuel Barbo von Waxenstein,1230326241
Tatjana Bobnar,1184611030
Ivan Cankar,1245475637
Johann Nepomuk Hradeczky,1030361090
Lambert Ehrlich,1182674076
Andrej Marinc,1249146653
Ivan Kramberger,1230833935
Matija Majar,1195006555
Alenka Smerkolj,1172950113
Emilija Stojmenova Duh,1246237465
Andrew Manepora,1191281042
Anton Fran Wagner,1228384804
Doreen Kuper,1071176674
John Dean Kuku,1146487474
John Maneniaru,1224038513
Julian Moti,1220965405
Ludvik Toplak,1215540371
Nestor Ghiro,1223783811
Abdillahi Fadal Iman,1108538185
Abukar Umar Adani,1195269235
Ahmed Abdisalam Adan,1243727922
Ajilon Jasper Nasiu,1221556312
Anthony Veke,1249903984
Bartholomew Parapolo,1222021153
Daniel Suidani,1244108597
Hassan Adan Wadadid,1242398633
Joseph Waleanisia,1103157537
Mohamoud Diriye Abdi Joof,1171759998
Abdirahman Ahmed,1024854466
Abdulahi Ahmed Afrah,1062657842
Abdullahi Mohamed Ali,1244290824
Abdurahman Abdullahi Baadiyow,1226329759
Abshir Aden Ferro,1249386156
Aden Isaq Ahmed,1241124928
Ali Abdi Aware,1238577757
Awad Ahmed Ashareh,934134220
Balal Mohamed Osman,1229646022
Abdi Hassan Buni,1186251111
Abdikarim Dhaaye,1177315930
Abdikarin Dahir,1240850209
Ahmed Farah Dualeh,1231104858
Ali Dhere,1238211507
Hussein Hagi Bood,1106104619
Mohamed Ali Facaye,1183837827
Mohamed Omar Dubad,1138175757
Osman Dubbe,1167452006
Abdulcadir Gabeire Farah,1127388256
Abdulrahim Abby Farah,1233766067
Ahmed Gacmayare,1154853671
Ahmed Moalim Fiqi,1232330437
Garaad Abdulahi Garaad Soofe,1185995272
Garad Adan Bin Kooshin,1225232336
Ibraahim Guure,1243240858
Jama Mohamed Ghalib,1250294464
Mohamud Abdi Gaab,1250648846
