name,url,country,population_millions
Diego Morejón,https://en.wikipedia.org/wiki/Diego_Morejón,Ecuador,17.1
Catalina Ontaneda,https://en.wikipedia.org/wiki/Catalina_Ontaneda,Ecuador,17.1
Johanna Ortiz,https://en.wikipedia.org/wiki/Johanna_Ortiz,Ecuador,17.1
Mónica Palencia,https://en.wikipedia.org/wiki/Mónica_Palencia,Ecuador,17.1
Ismael Pérez Pazmiño,https://en.wikipedia.org/wiki/Ismael_Pérez_Pazmiño,Ecuador,17.1
Filoteo Samaniego,https://en.wikipedia.org/wiki/Filoteo_Samaniego,Ecuador,17.1
Gabriela Sommerfeld,https://en.wikipedia.org/wiki/Gabriela_Sommerfeld,Ecuador,17.1
Arianna Tanca,https://en.wikipedia.org/wiki/Arianna_Tanca,Ecuador,17.1
Alfredo Vera Vera,https://en.wikipedia.org/wiki/Alfredo_Vera_Vera,Ecuador,17.1
Paola Vintimilla,https://en.wikipedia.org/wiki/Paola_Vintimilla,Ecuador,17.1
Mariana Yumbay,https://en.wikipedia.org/wiki/Mariana_Yumbay,Ecuador,17.1
Ahmad Pasha al-Munkali,https://en.wikipedia.org/wiki/Ahmad_Pasha_al-Munkali,Egypt,105.2
Ahmed Issa (Egyptian politician),https://en.wikipedia.org/wiki/Ahmed_Issa_(Egyptian_politician),Egypt,105.2
Hamdi al-Sayyid,https://en.wikipedia.org/wiki/Hamdi_al-Sayyid,Egypt,105.2
Mohsen Badawi,https://en.wikipedia.org/wiki/Mohsen_Badawi,Egypt,105.2
Abdelfattah al-Banna,https://en.wikipedia.org/wiki/Abdelfattah_al-Banna,Egypt,105.2
Joseph Cattaui,https://en.wikipedia.org/wiki/Joseph_Cattaui,Egypt,105.2
Khaled Dawoud,https://en.wikipedia.org/wiki/Khaled_Dawoud,Egypt,105.2
Nabil Dibis,https://en.wikipedia.org/wiki/Nabil_Dibis,Egypt,105.2
Ahmed Emad El-Din Radi,https://en.wikipedia.org/wiki/Ahmed_Emad_El-Din_Radi,Egypt,105.2
Sameh Seif El-Yazal,https://en.wikipedia.org/wiki/Sameh_Seif_El-Yazal,Egypt,105.2
Ibrahim El-Gohary,https://en.wikipedia.org/wiki/Ibrahim_El-Gohary,Egypt,105.2
Mamdouh Habib,https://en.wikipedia.org/wiki/Mamdouh_Habib,Egypt,105.2
Rafik Habib,https://en.wikipedia.org/wiki/Rafik_Habib,Egypt,105.2
Hisham Amna,https://en.wikipedia.org/wiki/Hisham_Amna,Egypt,105.2
Mohamed Ismail,https://en.wikipedia.org/wiki/Mohamed_Ismail,Egypt,105.2
Khaled Aly el-Bakly,https://en.wikipedia.org/wiki/Khaled_Aly_el-Bakly,Egypt,105.2
Mostafa Madbouly,https://en.wikipedia.org/wiki/Mostafa_Madbouly,Egypt,105.2
Mahmoud Ahmad Ibiary,https://en.wikipedia.org/wiki/Mahmoud_Ahmad_Ibiary,Egypt,105.2
Mahmoud Esmat,https://en.wikipedia.org/wiki/Mahmoud_Esmat,Egypt,105.2
Mona Makram-Ebeid,https://en.wikipedia.org/wiki/Mona_Makram-Ebeid,Egypt,105.2
Gawdat al-Malt,https://en.wikipedia.org/wiki/Gawdat_al-Malt,Egypt,105.2
Ahmad Mazlum,https://en.wikipedia.org/wiki/Ahmad_Mazlum,Egypt,105.2
George Messiha,https://en.wikipedia.org/wiki/George_Messiha,Egypt,105.2
Mohamed Maait,https://en.wikipedia.org/wiki/Mohamed_Maait,Egypt,105.2
Mostafa Alnagar,https://en.wikipedia.org/wiki/Mostafa_Alnagar,Egypt,105.2
Omar Marwan,https://en.wikipedia.org/wiki/Omar_Marwan,Egypt,105.2
Qatawi family,https://en.wikipedia.org/wiki/Qatawi_family,Egypt,105.2
Diaa Rashwan,https://en.wikipedia.org/wiki/Diaa_Rashwan,Egypt,105.2
Talaat Sadat,https://en.wikipedia.org/wiki/Talaat_Sadat,Egypt,105.2
Soares family,https://en.wikipedia.org/wiki/Soares_family,Egypt,105.2
Soha Gendi,https://en.wikipedia.org/wiki/Soha_Gendi,Egypt,105.2
Youssef Zulficar Pasha,https://en.wikipedia.org/wiki/Youssef_Zulficar_Pasha,Egypt,105.2
Abdullah Omran Taryam,https://en.wikipedia.org/wiki/Abdullah_Omran_Taryam,United Arab Emirates,9.5
Ahmed bin Mohammed Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Mohammed_Al_Maktoum,United Arab Emirates,9.5
Mohamed bin Hadi Al Hussaini,https://en.wikipedia.org/wiki/Mohamed_bin_Hadi_Al_Hussaini,United Arab Emirates,9.5
Hassan al Diqqi,https://en.wikipedia.org/wiki/Hassan_al_Diqqi,United Arab Emirates,9.5
Ahmed bin Rashid Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Rashid_Al_Maktoum,United Arab Emirates,9.5
Ahmed bin Saeed Al Maktoum,https://en.wikipedia.org/wiki/Ahmed_bin_Saeed_Al_Maktoum,United Arab Emirates,9.5
Mohammed bin Khalifa Al Maktoum,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_Al_Maktoum,United Arab Emirates,9.5
Saeed bin Maktoum bin Hasher Al Maktoum,https://en.wikipedia.org/wiki/Saeed_bin_Maktoum_bin_Hasher_Al_Maktoum,United Arab Emirates,9.5
Hawaa Al Mansoori,https://en.wikipedia.org/wiki/Hawaa_Al_Mansoori,United Arab Emirates,9.5
Mohammed bin Saud Al Qasimi,https://en.wikipedia.org/wiki/Mohammed_bin_Saud_Al_Qasimi,United Arab Emirates,9.5
Hamed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Hamed_bin_Zayed_Al_Nahyan,United Arab Emirates,9.5
Khaled bin Mohamed Al Nahyan,https://en.wikipedia.org/wiki/Khaled_bin_Mohamed_Al_Nahyan,United Arab Emirates,9.5
Mohammed bin Khalifa bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Mohammed_bin_Khalifa_bin_Zayed_Al_Nahyan,United Arab Emirates,9.5
Mohamed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Mohamed_bin_Zayed_Al_Nahyan,United Arab Emirates,9.5
Saeed bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Saeed_bin_Zayed_Al_Nahyan,United Arab Emirates,9.5
Saqr bin Zayed Al Nahyan,https://en.wikipedia.org/wiki/Saqr_bin_Zayed_Al_Nahyan,United Arab Emirates,9.5
Shakhbut bin Sultan Al Nahyan,https://en.wikipedia.org/wiki/Shakhbut_bin_Sultan_Al_Nahyan,United Arab Emirates,9.5
Mohammed Hussein Al Shaali,https://en.wikipedia.org/wiki/Mohammed_Hussein_Al_Shaali,United Arab Emirates,9.5
Abdulaziz Nasser Al Shamsi,https://en.wikipedia.org/wiki/Abdulaziz_Nasser_Al_Shamsi,United Arab Emirates,9.5
Ahmad Al Tayer,https://en.wikipedia.org/wiki/Ahmad_Al_Tayer,United Arab Emirates,9.5
Vice President of the United Arab Emirates,https://en.wikipedia.org/wiki/Vice_President_of_the_United_Arab_Emirates,United Arab Emirates,9.5
Felipe Hinestrosa Ikaka,https://en.wikipedia.org/wiki/Felipe_Hinestrosa_Ikaka,Equatorial Guinea,1.7
Manuel Osa Nsue Nsua,https://en.wikipedia.org/wiki/Manuel_Osa_Nsue_Nsua,Equatorial Guinea,1.7
Ahmed Mohammed Nasser,https://en.wikipedia.org/wiki/Ahmed_Mohammed_Nasser,Eritrea,3.7
Ambaye Wolde Mariam,https://en.wikipedia.org/wiki/Ambaye_Wolde_Mariam,Eritrea,3.7
Girma Asmerom,https://en.wikipedia.org/wiki/Girma_Asmerom,Eritrea,3.7
Tedla Bairu,https://en.wikipedia.org/wiki/Tedla_Bairu,Eritrea,3.7
Hamid Ferej,https://en.wikipedia.org/wiki/Hamid_Ferej,Eritrea,3.7
Berhane Habtemariam,https://en.wikipedia.org/wiki/Berhane_Habtemariam,Eritrea,3.7
Habtezion Hadgu,https://en.wikipedia.org/wiki/Habtezion_Hadgu,Eritrea,3.7
Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Eritrea,3.7
Abraha Kassa,https://en.wikipedia.org/wiki/Abraha_Kassa,Eritrea,3.7
Abdulkadir Kebire,https://en.wikipedia.org/wiki/Abdulkadir_Kebire,Eritrea,3.7
Abraham Kidane,https://en.wikipedia.org/wiki/Abraham_Kidane,Eritrea,3.7
Mohammed Saeed Nawed,https://en.wikipedia.org/wiki/Mohammed_Saeed_Nawed,Eritrea,3.7
Ibrahim Omer,https://en.wikipedia.org/wiki/Ibrahim_Omer,Eritrea,3.7
Ali Radai,https://en.wikipedia.org/wiki/Ali_Radai,Eritrea,3.7
Romodan Mohammed Nur,https://en.wikipedia.org/wiki/Romodan_Mohammed_Nur,Eritrea,3.7
Lehte Hainsalu,https://en.wikipedia.org/wiki/Lehte_Hainsalu,Estonia,1.4
Carl Robert Jakobson,https://en.wikipedia.org/wiki/Carl_Robert_Jakobson,Estonia,1.4
August Janson,https://en.wikipedia.org/wiki/August_Janson,Estonia,1.4
Elmar Järvesoo,https://en.wikipedia.org/wiki/Elmar_Järvesoo,Estonia,1.4
Harald Laksberg,https://en.wikipedia.org/wiki/Harald_Laksberg,Estonia,1.4
Jüri Liim,https://en.wikipedia.org/wiki/Jüri_Liim,Estonia,1.4
Andi Meister,https://en.wikipedia.org/wiki/Andi_Meister,Estonia,1.4
Friedrich Niggol,https://en.wikipedia.org/wiki/Friedrich_Niggol,Estonia,1.4
Andrei Prii,https://en.wikipedia.org/wiki/Andrei_Prii,Estonia,1.4
Theodor Rõuk,https://en.wikipedia.org/wiki/Theodor_Rõuk,Estonia,1.4
Toomas Sildmäe,https://en.wikipedia.org/wiki/Toomas_Sildmäe,Estonia,1.4
Heino Sisask,https://en.wikipedia.org/wiki/Heino_Sisask,Estonia,1.4
Ants Tamme,https://en.wikipedia.org/wiki/Ants_Tamme,Estonia,1.4
Kirill Teiter,https://en.wikipedia.org/wiki/Kirill_Teiter,Estonia,1.4
Georg Trašanov,https://en.wikipedia.org/wiki/Georg_Trašanov,Estonia,1.4
Atnafu Abate,https://en.wikipedia.org/wiki/Atnafu_Abate,Ethiopia,126.5
Abdirahman Eid Daahir,https://en.wikipedia.org/wiki/Abdirahman_Eid_Daahir,Ethiopia,126.5
Mohamed Abdulghani,https://en.wikipedia.org/wiki/Mohamed_Abdulghani,Ethiopia,126.5
Abraham Tekeste,https://en.wikipedia.org/wiki/Abraham_Tekeste,Ethiopia,126.5
Agegnehu Teshager,https://en.wikipedia.org/wiki/Agegnehu_Teshager,Ethiopia,126.5
Almayahu Haile,https://en.wikipedia.org/wiki/Almayahu_Haile,Ethiopia,126.5
Getachew Assefa,https://en.wikipedia.org/wiki/Getachew_Assefa,Ethiopia,126.5
Habtamu Ayalew Teshome,https://en.wikipedia.org/wiki/Habtamu_Ayalew_Teshome,Ethiopia,126.5
Lake Ayalew,https://en.wikipedia.org/wiki/Lake_Ayalew,Ethiopia,126.5
Saharla Abdulahi Bahdon,https://en.wikipedia.org/wiki/Saharla_Abdulahi_Bahdon,Ethiopia,126.5
Juneidi Basha,https://en.wikipedia.org/wiki/Juneidi_Basha,Ethiopia,126.5
Binalf Andualem,https://en.wikipedia.org/wiki/Binalf_Andualem,Ethiopia,126.5
Mekdes Daba,https://en.wikipedia.org/wiki/Mekdes_Daba,Ethiopia,126.5
Darge Sahle Selassie,https://en.wikipedia.org/wiki/Darge_Sahle_Selassie,Ethiopia,126.5
Asrat Desta,https://en.wikipedia.org/wiki/Asrat_Desta,Ethiopia,126.5
Ergoge Tesfaye,https://en.wikipedia.org/wiki/Ergoge_Tesfaye,Ethiopia,126.5
Fitsum Assefa,https://en.wikipedia.org/wiki/Fitsum_Assefa,Ethiopia,126.5
Demelash Gebremichael,https://en.wikipedia.org/wiki/Demelash_Gebremichael,Ethiopia,126.5
Alimirah Hanfare,https://en.wikipedia.org/wiki/Alimirah_Hanfare,Ethiopia,126.5
Ibrahim Harun,https://en.wikipedia.org/wiki/Ibrahim_Harun,Ethiopia,126.5
Mawlid Hayir,https://en.wikipedia.org/wiki/Mawlid_Hayir,Ethiopia,126.5
Adem Ibrahim,https://en.wikipedia.org/wiki/Adem_Ibrahim,Ethiopia,126.5
Kemal Hashi Mohamoud,https://en.wikipedia.org/wiki/Kemal_Hashi_Mohamoud,Ethiopia,126.5
Kitaw Ejigu,https://en.wikipedia.org/wiki/Kitaw_Ejigu,Ethiopia,126.5
Lencho Letta,https://en.wikipedia.org/wiki/Lencho_Letta,Ethiopia,126.5
Getahun Mekuria,https://en.wikipedia.org/wiki/Getahun_Mekuria,Ethiopia,126.5
Melatework Hailu,https://en.wikipedia.org/wiki/Melatework_Hailu,Ethiopia,126.5
Mogus Wolde Mikael,https://en.wikipedia.org/wiki/Mogus_Wolde_Mikael,Ethiopia,126.5
Adem Mohammed,https://en.wikipedia.org/wiki/Adem_Mohammed,Ethiopia,126.5
Jawar Mohammed,https://en.wikipedia.org/wiki/Jawar_Mohammed,Ethiopia,126.5
Belete Molla,https://en.wikipedia.org/wiki/Belete_Molla,Ethiopia,126.5
Mulu Solomon,https://en.wikipedia.org/wiki/Mulu_Solomon,Ethiopia,126.5
Su'ad Ahmed Farah,https://en.wikipedia.org/wiki/Su'ad_Ahmed_Farah,Ethiopia,126.5
Tadesse Birru,https://en.wikipedia.org/wiki/Tadesse_Birru,Ethiopia,126.5
Frehiwot Tamiru,https://en.wikipedia.org/wiki/Frehiwot_Tamiru,Ethiopia,126.5
Taye Atskeselassie,https://en.wikipedia.org/wiki/Taye_Atskeselassie,Ethiopia,126.5
Habtamu Tegegne,https://en.wikipedia.org/wiki/Habtamu_Tegegne,Ethiopia,126.5
Tekle Wolde Hawaryat,https://en.wikipedia.org/wiki/Tekle_Wolde_Hawaryat,Ethiopia,126.5
Teklewold Atnafu,https://en.wikipedia.org/wiki/Teklewold_Atnafu,Ethiopia,126.5
Temesgen Tiruneh,https://en.wikipedia.org/wiki/Temesgen_Tiruneh,Ethiopia,126.5
Tsegaye Mamo,https://en.wikipedia.org/wiki/Tsegaye_Mamo,Ethiopia,126.5
Andargachew Tsege,https://en.wikipedia.org/wiki/Andargachew_Tsege,Ethiopia,126.5
Yilkal Kefale,https://en.wikipedia.org/wiki/Yilkal_Kefale,Ethiopia,126.5
Sophia Yilma,https://en.wikipedia.org/wiki/Sophia_Yilma,Ethiopia,126.5
Erik Berg (politician),https://en.wikipedia.org/wiki/Erik_Berg_(politician),Finland,5.6
Arthur Brofeldt,https://en.wikipedia.org/wiki/Arthur_Brofeldt,Finland,5.6
Anders Chydenius,https://en.wikipedia.org/wiki/Anders_Chydenius,Finland,5.6
Selim Ekbom,https://en.wikipedia.org/wiki/Selim_Ekbom,Finland,5.6
Simon Ekpa,https://en.wikipedia.org/wiki/Simon_Ekpa,Finland,5.6
Erik Fleming (councilor),https://en.wikipedia.org/wiki/Erik_Fleming_(councilor),Finland,5.6
Klaus Fleming,https://en.wikipedia.org/wiki/Klaus_Fleming,Finland,5.6
Timo Furuholm,https://en.wikipedia.org/wiki/Timo_Furuholm,Finland,5.6
Jakob Gadolin,https://en.wikipedia.org/wiki/Jakob_Gadolin,Finland,5.6
Mikhail Fyodorovich Ganskau,https://en.wikipedia.org/wiki/Mikhail_Fyodorovich_Ganskau,Finland,5.6
Carl Axel Gottlund,https://en.wikipedia.org/wiki/Carl_Axel_Gottlund,Finland,5.6
Lars Gabriel von Haartman,https://en.wikipedia.org/wiki/Lars_Gabriel_von_Haartman,Finland,5.6
Ilkka Hakalehto,https://en.wikipedia.org/wiki/Ilkka_Hakalehto,Finland,5.6
Shawn Huff,https://en.wikipedia.org/wiki/Shawn_Huff,Finland,5.6
Max Jakobson,https://en.wikipedia.org/wiki/Max_Jakobson,Finland,5.6
Fritz Arthur Jusélius,https://en.wikipedia.org/wiki/Fritz_Arthur_Jusélius,Finland,5.6
Aleksander von Kothen,https://en.wikipedia.org/wiki/Aleksander_von_Kothen,Finland,5.6
Paul Kraatz,https://en.wikipedia.org/wiki/Paul_Kraatz,Finland,5.6
Antti Kuosmanen,https://en.wikipedia.org/wiki/Antti_Kuosmanen,Finland,5.6
Carl Fabian Langenskiöld,https://en.wikipedia.org/wiki/Carl_Fabian_Langenskiöld,Finland,5.6
Reino Ragnar Lehto,https://en.wikipedia.org/wiki/Reino_Ragnar_Lehto,Finland,5.6
Keijo Liinamaa,https://en.wikipedia.org/wiki/Keijo_Liinamaa,Finland,5.6
Olavi Mäenpää,https://en.wikipedia.org/wiki/Olavi_Mäenpää,Finland,5.6
Nils Mustelin,https://en.wikipedia.org/wiki/Nils_Mustelin,Finland,5.6
Johan Mauritz Nordenstam,https://en.wikipedia.org/wiki/Johan_Mauritz_Nordenstam,Finland,5.6
Jaakko Numminen,https://en.wikipedia.org/wiki/Jaakko_Numminen,Finland,5.6
Kirsi Piha,https://en.wikipedia.org/wiki/Kirsi_Piha,Finland,5.6
Toivo Topias Pohjala,https://en.wikipedia.org/wiki/Toivo_Topias_Pohjala,Finland,5.6
Karl August Ramsay,https://en.wikipedia.org/wiki/Karl_August_Ramsay,Finland,5.6
Elisabeth Rehn,https://en.wikipedia.org/wiki/Elisabeth_Rehn,Finland,5.6
Matti Saarinen,https://en.wikipedia.org/wiki/Matti_Saarinen,Finland,5.6
Georg Magnus Sprengtporten,https://en.wikipedia.org/wiki/Georg_Magnus_Sprengtporten,Finland,5.6
Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,Finland,5.6
Aleksander Strandman,https://en.wikipedia.org/wiki/Aleksander_Strandman,Finland,5.6
Christoffer Taxell,https://en.wikipedia.org/wiki/Christoffer_Taxell,Finland,5.6
Heikki Heikinpoika Vaanila,https://en.wikipedia.org/wiki/Heikki_Heikinpoika_Vaanila,Finland,5.6
Jaana Vasama,https://en.wikipedia.org/wiki/Jaana_Vasama,Finland,5.6
Miranda Vuolasranta,https://en.wikipedia.org/wiki/Miranda_Vuolasranta,Finland,5.6
Nils Westermarck,https://en.wikipedia.org/wiki/Nils_Westermarck,Finland,5.6
Anders Wirenius,https://en.wikipedia.org/wiki/Anders_Wirenius,Finland,5.6
Konni Zilliacus (senior),https://en.wikipedia.org/wiki/Konni_Zilliacus_(senior),Finland,5.6
Pierre Baudis,https://en.wikipedia.org/wiki/Pierre_Baudis,France,65.9
Jean-François Bazin,https://en.wikipedia.org/wiki/Jean-François_Bazin,France,65.9
Soheib Bencheikh,https://en.wikipedia.org/wiki/Soheib_Bencheikh,France,65.9
Georges Berthoin,https://en.wikipedia.org/wiki/Georges_Berthoin,France,65.9
Albert Bourderon,https://en.wikipedia.org/wiki/Albert_Bourderon,France,65.9
Bureau de La Rivière,https://en.wikipedia.org/wiki/Bureau_de_La_Rivière,France,65.9
Étienne-Laurent-Pierre Burnel,https://en.wikipedia.org/wiki/Étienne-Laurent-Pierre_Burnel,France,65.9
Jean Capelle (politician),https://en.wikipedia.org/wiki/Jean_Capelle_(politician),France,65.9
Ignace Caseneuve,https://en.wikipedia.org/wiki/Ignace_Caseneuve,France,65.9
Charles Cassal,https://en.wikipedia.org/wiki/Charles_Cassal,France,65.9
Eddy Casterman,https://en.wikipedia.org/wiki/Eddy_Casterman,France,65.9
Jacques la Caze,https://en.wikipedia.org/wiki/Jacques_la_Caze,France,65.9
Jean Charbonnel,https://en.wikipedia.org/wiki/Jean_Charbonnel,France,65.9
Jean Auguste de Chastenet de Puységur,https://en.wikipedia.org/wiki/Jean_Auguste_de_Chastenet_de_Puységur,France,65.9
Pierre-Jean-Baptiste Chaussard,https://en.wikipedia.org/wiki/Pierre-Jean-Baptiste_Chaussard,France,65.9
Henri Philippe de Chauvelin,https://en.wikipedia.org/wiki/Henri_Philippe_de_Chauvelin,France,65.9
Denis Clavel,https://en.wikipedia.org/wiki/Denis_Clavel,France,65.9
Bruno Clavet,https://en.wikipedia.org/wiki/Bruno_Clavet,France,65.9
Maurice Colrat,https://en.wikipedia.org/wiki/Maurice_Colrat,France,65.9
Jean Cotereau,https://en.wikipedia.org/wiki/Jean_Cotereau,France,65.9
Paul Cotte,https://en.wikipedia.org/wiki/Paul_Cotte,France,65.9
Michel Craplet,https://en.wikipedia.org/wiki/Michel_Craplet,France,65.9
Jacques Antoine Creuzé-Latouche,https://en.wikipedia.org/wiki/Jacques_Antoine_Creuzé-Latouche,France,65.9
Yves de Daruvar,https://en.wikipedia.org/wiki/Yves_de_Daruvar,France,65.9
Sandra Delannoy,https://en.wikipedia.org/wiki/Sandra_Delannoy,France,65.9
Victor Denain,https://en.wikipedia.org/wiki/Victor_Denain,France,65.9
Louis Grégoire Deschamps Destournelles,https://en.wikipedia.org/wiki/Louis_Grégoire_Deschamps_Destournelles,France,65.9
Martial Borye Desrenaudes,https://en.wikipedia.org/wiki/Martial_Borye_Desrenaudes,France,65.9
Nicolas du Bosc,https://en.wikipedia.org/wiki/Nicolas_du_Bosc,France,65.9
Guillaume du Tillot,https://en.wikipedia.org/wiki/Guillaume_du_Tillot,France,65.9
Théodore Ducos,https://en.wikipedia.org/wiki/Théodore_Ducos,France,65.9
Édouard Dunglas,https://en.wikipedia.org/wiki/Édouard_Dunglas,France,65.9
Jules-François-Paul Fauris de Saint-Vincens,https://en.wikipedia.org/wiki/Jules-François-Paul_Fauris_de_Saint-Vincens,France,65.9
Jacques Fournier (government official),https://en.wikipedia.org/wiki/Jacques_Fournier_(government_official),France,65.9
Jean Frydman,https://en.wikipedia.org/wiki/Jean_Frydman,France,65.9
Xavier de Fürst,https://en.wikipedia.org/wiki/Xavier_de_Fürst,France,65.9
Charles Ganilh,https://en.wikipedia.org/wiki/Charles_Ganilh,France,65.9
Agénor de Gasparin,https://en.wikipedia.org/wiki/Agénor_de_Gasparin,France,65.9
Joseph Matthias Gérard de Rayneval,https://en.wikipedia.org/wiki/Joseph_Matthias_Gérard_de_Rayneval,France,65.9
Charles Le Bègue de Germiny,https://en.wikipedia.org/wiki/Charles_Le_Bègue_de_Germiny,France,65.9
Roland Giberti,https://en.wikipedia.org/wiki/Roland_Giberti,France,65.9
Brigitte Girardin,https://en.wikipedia.org/wiki/Brigitte_Girardin,France,65.9
Madeleine de Grandmaison,https://en.wikipedia.org/wiki/Madeleine_de_Grandmaison,France,65.9
Jean-Henry-Louis Greffulhe,https://en.wikipedia.org/wiki/Jean-Henry-Louis_Greffulhe,France,65.9
Alain Griset,https://en.wikipedia.org/wiki/Alain_Griset,France,65.9
Odette Grzegrzulka,https://en.wikipedia.org/wiki/Odette_Grzegrzulka,France,65.9
Guillaume IV de Melun,https://en.wikipedia.org/wiki/Guillaume_IV_de_Melun,France,65.9
Joseph-Ignace Guillotin,https://en.wikipedia.org/wiki/Joseph-Ignace_Guillotin,France,65.9
Joseph Guinard,https://en.wikipedia.org/wiki/Joseph_Guinard,France,65.9
Maurice d'Hartoy,https://en.wikipedia.org/wiki/Maurice_d'Hartoy,France,65.9
Guy Hascoët,https://en.wikipedia.org/wiki/Guy_Hascoët,France,65.9
Paul Hay du Chastelet,https://en.wikipedia.org/wiki/Paul_Hay_du_Chastelet,France,65.9
Georges Humann,https://en.wikipedia.org/wiki/Georges_Humann,France,65.9
Philippe Hurault de Cheverny,https://en.wikipedia.org/wiki/Philippe_Hurault_de_Cheverny,France,65.9
Jean Louvet (politician),https://en.wikipedia.org/wiki/Jean_Louvet_(politician),France,65.9
Étienne de La Grange,https://en.wikipedia.org/wiki/Étienne_de_La_Grange,France,65.9
Guillaume-Xavier Labbey de Pompières,https://en.wikipedia.org/wiki/Guillaume-Xavier_Labbey_de_Pompières,France,65.9
Joachim Labrouche,https://en.wikipedia.org/wiki/Joachim_Labrouche,France,65.9
Chrétien François de Lamoignon de Basville,https://en.wikipedia.org/wiki/Chrétien_François_de_Lamoignon_de_Basville,France,65.9
Antoine-Adrien Lamourette,https://en.wikipedia.org/wiki/Antoine-Adrien_Lamourette,France,65.9
Hyacinthe Gaëtan de Lannion,https://en.wikipedia.org/wiki/Hyacinthe_Gaëtan_de_Lannion,France,65.9
Louis Lareng,https://en.wikipedia.org/wiki/Louis_Lareng,France,65.9
Hippolyte Laroche,https://en.wikipedia.org/wiki/Hippolyte_Laroche,France,65.9
Jean Le Mercier,https://en.wikipedia.org/wiki/Jean_Le_Mercier,France,65.9
Julien Leonardelli,https://en.wikipedia.org/wiki/Julien_Leonardelli,France,65.9
Charles Luca,https://en.wikipedia.org/wiki/Charles_Luca,France,65.9
Jacques-Antoine Manuel,https://en.wikipedia.org/wiki/Jacques-Antoine_Manuel,France,65.9
Jacques Marquet de Montbreton de Norvins,https://en.wikipedia.org/wiki/Jacques_Marquet_de_Montbreton_de_Norvins,France,65.9
Henri Martin (winemaker),https://en.wikipedia.org/wiki/Henri_Martin_(winemaker),France,65.9
Philippe Massoni,https://en.wikipedia.org/wiki/Philippe_Massoni,France,65.9
Jean Mattéoli,https://en.wikipedia.org/wiki/Jean_Mattéoli,France,65.9
Charlemagne de Maupas,https://en.wikipedia.org/wiki/Charlemagne_de_Maupas,France,65.9
Jeanne Mélin,https://en.wikipedia.org/wiki/Jeanne_Mélin,France,65.9
Paul Mentré,https://en.wikipedia.org/wiki/Paul_Mentré,France,65.9
Dominique Meyer,https://en.wikipedia.org/wiki/Dominique_Meyer,France,65.9
Joseph François Augustin Monneron,https://en.wikipedia.org/wiki/Joseph_François_Augustin_Monneron,France,65.9
Gérard Montassier,https://en.wikipedia.org/wiki/Gérard_Montassier,France,65.9
Guillaume-Isidore Baron de Montbel,https://en.wikipedia.org/wiki/Guillaume-Isidore_Baron_de_Montbel,France,65.9
Bernard Morel (economist),https://en.wikipedia.org/wiki/Bernard_Morel_(economist),France,65.9
Alex Moscovitch,https://en.wikipedia.org/wiki/Alex_Moscovitch,France,65.9
Bernard Mourad,https://en.wikipedia.org/wiki/Bernard_Mourad,France,65.9
Ilham Moussaïd,https://en.wikipedia.org/wiki/Ilham_Moussaïd,France,65.9
Albert Ollivier,https://en.wikipedia.org/wiki/Albert_Ollivier,France,65.9
Érik Orsenna,https://en.wikipedia.org/wiki/Érik_Orsenna,France,65.9
